"id","name","image_url","is_closed","url","review_count","categories","rating","coordinates__latitude","coordinates__longitude","transactions__001","transactions__002","transactions__003","price","location__address1","location__address2","location__address3","location__city","location__zip_code","location__country","location__state","location__display_address__001","location__display_address__002","location__display_address__003","phone","display_phone","distance"
"sharks-fish-chicago-2","Shark's Fish","","False","https://www.yelp.com/biz/sharks-fish-chicago-2?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","1","seafood,","5","41.78245","-87.6841199","","","","","6114 S Western Ave","","","Chicago","60686","US","IL","6114 S Western Ave","Chicago, IL 60686","","+17734340400","(773) 434-0400","1599.9831948859758"
"rosatis-pizza-chicago-5","Rosati's Pizza","https://s3-media3.fl.yelpcdn.com/bphoto/OdIYKpsvtDdmqUJIpI6DBg/o.jpg","False","https://www.yelp.com/biz/rosatis-pizza-chicago-5?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","82","pizza,italian,","2","41.8642385634756","-87.6467062248015","delivery","pickup","restaurant_reservation","$","1339 S Halsted St","","","Chicago","60607","US","IL","1339 S Halsted St","Chicago, IL 60607","","+13124551211","(312) 455-1211","2416.706627645806"
"joy-place-chicago","Joy Place","https://s3-media2.fl.yelpcdn.com/bphoto/HRO8oaKABJ71fK1UrFt7Vg/o.jpg","False","https://www.yelp.com/biz/joy-place-chicago?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","13","chinese,","2.5","41.8499772","-87.6319779","delivery","pickup","","$$","2334 S Wentworth Ave","","","Chicago","60616","US","IL","2334 S Wentworth Ave","Chicago, IL 60616","","+13128819298","(312) 881-9298","482.334581359192"
"chinese-community-center-chicago","Chinese Community Center","","False","https://www.yelp.com/biz/chinese-community-center-chicago?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","1","chinese,","5","41.8523483276367","-87.6340103149414","","","","","250 W 22nd Pl","","","Chicago","60616","US","IL","250 W 22nd Pl","Chicago, IL 60616","","+13128428010","(312) 842-8010","774.648819797314"
"dmk-burger-bar-chicago-3","DMK Burger Bar","https://s3-media4.fl.yelpcdn.com/bphoto/V5fVV8IyWFdr8i9FUXgNfA/o.jpg","False","https://www.yelp.com/biz/dmk-burger-bar-chicago-3?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","7","tradamerican,burgers,","2","41.8622767","-87.6167401","","","","$$","Soldier Field","","","Chicago","60605","US","IL","Soldier Field","Chicago, IL 60605","","","","2220.515037140436"
"10west-chicago","10west","https://s3-media2.fl.yelpcdn.com/bphoto/wgulFNN_JGZx6n56imoAEQ/o.jpg","False","https://www.yelp.com/biz/10west-chicago?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","2","coffee,breakfast_brunch,convenience,","3.5","41.8312026142573","-87.6269067883556","","","","$","10 West 35th St","","Illinois Institute Of Technology","Chicago","60616","US","IL","10 West 35th St","Illinois Institute Of Technology","Chicago, IL 60616","+13125673070","(312) 567-3070","1652.532558696256"
"king-wah-restaurant-chicago","King Wah Restaurant","https://s3-media4.fl.yelpcdn.com/bphoto/t92APD446wilU7fBRrb9AQ/o.jpg","False","https://www.yelp.com/biz/king-wah-restaurant-chicago?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","1","restaurants,","4","41.8521270751953","-87.6316604614258","","","","","2225 S Wentworth Ave","","","Chicago","60616","US","IL","2225 S Wentworth Ave","Chicago, IL 60616","","+13128421404","(312) 842-1404","719.800188227552"
"happy-chinese-kitchen-chicago","Happy Chinese Kitchen","https://s3-media3.fl.yelpcdn.com/bphoto/kk7mLWotHr1PdNFgCOnjvg/o.jpg","False","https://www.yelp.com/biz/happy-chinese-kitchen-chicago?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","10","juicebars,chinese,","2.5","41.8530529330814","-87.6242785166023","delivery","pickup","","$","80 East Cermak Rd","Ste B","","Chicago","60616","US","IL","80 East Cermak Rd","Ste B","Chicago, IL 60616","+13126313888","(312) 631-3888","1021.913461030826"
"the-delicious-moment-chicago-2","The Delicious Moment","https://s3-media3.fl.yelpcdn.com/bphoto/-w1kXBh9D8aVVZIKW4oibg/o.jpg","False","https://www.yelp.com/biz/the-delicious-moment-chicago-2?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","1","chinese,","5","41.85505","-87.63219","delivery","pickup","","","2002 S Wenthworth Ave","Ste B09","","Chicago","60616","US","IL","2002 S Wenthworth Ave","Ste B09","Chicago, IL 60616","+13126190063","(312) 619-0063","1045.8171204995078"
"el-burrito-feliz-chicago","El Burrito Feliz","","False","https://www.yelp.com/biz/el-burrito-feliz-chicago?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","2","mexican,","3","41.8528320640326","-87.6353866606951","","","","","321 W Cermak Rd","","","Chicago","60623","US","IL","321 W Cermak Rd","Chicago, IL 60623","","+17735221622","(773) 522-1622","872.078718357732"
"burger-king-chicago-4","Burger King","https://s3-media1.fl.yelpcdn.com/bphoto/fqYsRJfnpMTMmL3K90uwkQ/o.jpg","False","https://www.yelp.com/biz/burger-king-chicago-4?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","17","hotdogs,burgers,","1.5","41.8503878987134","-87.6240183188199","","","","$","2328 S Michigan Ave","","","Chicago","60616","US","IL","2328 S Michigan Ave","Chicago, IL 60616","","+13126740424","(312) 674-0424","819.009123322402"
"sixes-and-eights-chicago","Sixes & Eights","","False","https://www.yelp.com/biz/sixes-and-eights-chicago?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","3","ramen,","2.5","41.8522464","-87.6188102","","","","$$","2233 S Martin Luther King Jr Dr","","","Chicago","60616","US","IL","2233 S Martin Luther King Jr Dr","Chicago, IL 60616","","+13125671234","(312) 567-1234","1332.448899776262"
"270-degrees-chicago","270 Degrees","https://s3-media3.fl.yelpcdn.com/bphoto/B68molysldLYRefUvhYZRA/o.jpg","False","https://www.yelp.com/biz/270-degrees-chicago?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","2","buffets,","2.5","41.85194","-87.61152","","","","$$$","McCormick Pl","","2301 S Lake Shore Dr, West Bldg","Chicago","60686","US","IL","McCormick Pl","2301 S Lake Shore Dr, West Bldg","Chicago, IL 60686","+13127917000","(312) 791-7000","1801.4083877175979"
"dragon-king-chicago","Dragon King","https://s3-media1.fl.yelpcdn.com/bphoto/2OpO2YLG69N88dpEYYwTJQ/o.jpg","False","https://www.yelp.com/biz/dragon-king-chicago?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","5","chinese,","3","41.8534570968756","-87.6334625214463","","","","$$","2139 S Archer Ave","","","Chicago","60686","US","IL","2139 S Archer Ave","Chicago, IL 60686","","","","896.0297703144699"
"b-cafe-chicago","B Cafe","https://s3-media3.fl.yelpcdn.com/bphoto/7TsiuexTcTyziNewH87DwA/o.jpg","False","https://www.yelp.com/biz/b-cafe-chicago?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","6","newamerican,","4","41.899623","-87.625129","","","","$$","900 North Michigan Shops","","900 N Michigan Ave, Fl 6 Bloomingdales","Chicago","60611","US","IL","900 North Michigan Shops","900 N Michigan Ave, Fl 6 Bloomingdales","Chicago, IL 60611","+13124404460","(312) 440-4460","1599.9831948859758"
"hong-kong-delight-iv-chicago","Hong Kong Delight IV","https://s3-media3.fl.yelpcdn.com/bphoto/VDJepLI_Rfg7RHzn_qI96g/o.jpg","False","https://www.yelp.com/biz/hong-kong-delight-iv-chicago?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","12","chinese,","2.5","41.8310578912497","-87.6178550720215","delivery","pickup","","$","327 E 35th St","","","Chicago","60616","US","IL","327 E 35th St","Chicago, IL 60616","","+13128422929","(312) 842-2929","1964.3830562651697"
"subway-chicago-333","Subway","https://s3-media1.fl.yelpcdn.com/bphoto/SzebKYIKarrASS3iZDR6AQ/o.jpg","False","https://www.yelp.com/biz/subway-chicago-333?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","14","sandwiches,hotdogs,","3.5","41.837778822564","-87.645847476994","","","","$","753 W 31st St","","","Chicago","60616","US","IL","753 W 31st St","Chicago, IL 60616","","+13128420444","(312) 842-0444","1470.10651356405"
"reggios-pizza-express-chicago-3","Reggio's Pizza Express","https://s3-media3.fl.yelpcdn.com/bphoto/AUC58CPU5b9--pYacKUjxQ/o.jpg","False","https://www.yelp.com/biz/reggios-pizza-express-chicago-3?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","49","pizza,","3","41.85","-87.65","","","","$","O'Hare International Airport","","United Airline Terminal 2, Concourse C","Chicago","60686","US","IL","O'Hare International Airport","United Airline Terminal 2, Concourse C","Chicago, IL 60686","","","1599.9831948859758"
"trinos-pizza-chicago","Trino's Pizza","https://s3-media1.fl.yelpcdn.com/bphoto/LEq4hdfU-BxwjnvXJdxghQ/o.jpg","False","https://www.yelp.com/biz/trinos-pizza-chicago?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","22","pizza,newamerican,burgers,","3","41.8577919006348","-87.6521530151367","delivery","pickup","","$","1013 W 18th St","","","Chicago","60608","US","IL","1013 W 18th St","Chicago, IL 60608","","+13127332499","(312) 733-2499","2175.384569313354"
"cru-cacao-chicago","Cru Cacao","https://s3-media4.fl.yelpcdn.com/bphoto/QrhgQKaFcWEjQhmssiIzmQ/o.jpg","False","https://www.yelp.com/biz/cru-cacao-chicago?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","1","vegan,raw_food,","4","41.85","-87.65","","","","","","","","Chicago","","US","IL","Chicago, IL","","","+18777292462","(877) 729-2462","1599.9831948859758"
"mcdonalds-chicago-11","McDonald's","https://s3-media2.fl.yelpcdn.com/bphoto/e7aukP5ApmnWwL5m40z_Xg/o.jpg","False","https://www.yelp.com/biz/mcdonalds-chicago-11?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","34","hotdogs,burgers,coffee,","1.5","41.847087635338","-87.6167515618908","","","","$","2525 S Martin Luther King Dr","","","Chicago","60616","US","IL","2525 S Martin Luther King Dr","Chicago, IL 60616","","+13128428643","(312) 842-8643","1239.310827430136"
"szechwan-jmc-chicago","Szechwan JMC","https://s3-media3.fl.yelpcdn.com/bphoto/MO4U5vkCU0pqNt2XfcneAw/o.jpg","False","https://www.yelp.com/biz/szechwan-jmc-chicago?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","1","szechuan,","5","41.85261","-87.63373","","","","","243 W Cermak Rd","","null","Chicago","60616","US","IL","243 W Cermak Rd","Chicago, IL 60616","","+13129292212","(312) 929-2212","792.691069704262"
"red-ginger-chicago","Red Ginger","","False","https://www.yelp.com/biz/red-ginger-chicago?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","1","thai,","4","41.936710357666","-87.7855224609375","","","","","3103 N Narragansett Ave","","","Chicago","60686","US","IL","3103 N Narragansett Ave","Chicago, IL 60686","","","","1599.9831948859758"
"jimmy-johns-chicago-31","Jimmy John's","https://s3-media4.fl.yelpcdn.com/bphoto/JRC92Go3OGWbQYdJ4o703g/o.jpg","False","https://www.yelp.com/biz/jimmy-johns-chicago-31?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","28","sandwiches,","2.5","41.83073","-87.6271299","","","","$","3506 S State St","","","Chicago","60609","US","IL","3506 S State St","Chicago, IL 60609","","+17735362323","(773) 536-2323","1700.8525317640817"
"arc-bar-chicago","Arc Bar","https://s3-media2.fl.yelpcdn.com/bphoto/zQdRmVfV3cOaZ-sj-a7daQ/o.jpg","False","https://www.yelp.com/biz/arc-bar-chicago?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","8","bars,tradamerican,","2","41.8522464","-87.6188102","","","","$$$","2233 S Martin Luther King Jr Dr","","","Chicago","60616","US","IL","2233 S Martin Luther King Jr Dr","Chicago, IL 60616","","+13125671234","(312) 567-1234","1332.448899776262"
"cosi-chicago","Cosi","https://s3-media3.fl.yelpcdn.com/bphoto/ueNTXw1jkgf_n3aU36Scxw/o.jpg","False","https://www.yelp.com/biz/cosi-chicago?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","44","sandwiches,","3","41.8861","-87.62433","","","","$","233 N Michigan Ave","","","Chicago","60686","US","IL","233 N Michigan Ave","Chicago, IL 60686","","+13129383200","(312) 938-3200","1599.9831948859758"
"little-caesars-pizza-chicago-21","Little Caesars Pizza","https://s3-media3.fl.yelpcdn.com/bphoto/6RkTJylpc3-iA1euX3F9nw/o.jpg","False","https://www.yelp.com/biz/little-caesars-pizza-chicago-21?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","20","pizza,","3","41.8394872","-87.6464449","","","","$","3010 S Halsted St","","","Chicago","60608","US","IL","3010 S Halsted St","Chicago, IL 60608","","+13128421230","(312) 842-1230","1464.8822558705078"
"oberois-indian-food-and-grocery-chicago-2","Oberoi's Indian Food & Grocery","https://s3-media1.fl.yelpcdn.com/bphoto/RW04gc0aJkihx9xqiv3h_Q/o.jpg","False","https://www.yelp.com/biz/oberois-indian-food-and-grocery-chicago-2?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","42","indpak,vegan,intlgrocery,","3","41.83797","-87.6338","pickup","delivery","","$$","255 W 31st St","","","Chicago","60616","US","IL","255 W 31st St","Chicago, IL 60616","","+17736888676","(773) 688-8676","871.7656964169099"
"papa-johns-pizza-chicago-17","Papa John's Pizza","https://s3-media1.fl.yelpcdn.com/bphoto/4DQKok3fjH0wv67balPAqw/o.jpg","False","https://www.yelp.com/biz/papa-johns-pizza-chicago-17?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","75","pizza,","2","41.8530839042697","-87.6241416769684","delivery","pickup","","$$","80 E Cermak Rd","","","Chicago","60616","US","IL","80 E Cermak Rd","Chicago, IL 60616","","+13122251200","(312) 225-1200","1031.4271771167178"
"herban-gourmet-chicago","Herban Gourmet","","False","https://www.yelp.com/biz/herban-gourmet-chicago?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","2","newamerican,","1.5","41.8547307771611","-87.6509857177734","","","","","900 N Michigan Ave","Ste Ll3","null","Chicago","60611","US","IL","900 N Michigan Ave","Ste Ll3","Chicago, IL 60611","+13122749961","(312) 274-9961","1897.6721886086739"
"subway-chicago-314","Subway","https://s3-media2.fl.yelpcdn.com/bphoto/pNW--1zszV5EP1KQMpYo-Q/o.jpg","False","https://www.yelp.com/biz/subway-chicago-314?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","5","sandwiches,hotdogs,","4","41.8563513","-87.6272949","","","","$","1916 S State St","","","Chicago","60616","US","IL","1916 S State St","Chicago, IL 60616","","+13128081914","(312) 808-1914","1188.241671465728"
"mcdonalds-chicago-198","McDonald's","https://s3-media2.fl.yelpcdn.com/bphoto/AwiomLCCGbYblj_VBObAtw/o.jpg","False","https://www.yelp.com/biz/mcdonalds-chicago-198?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","5","hotdogs,burgers,coffee,","1.5","41.852015","-87.616047","","","","$","2301 S Lake Shore Dr","","","Chicago","60616","US","IL","2301 S Lake Shore Dr","Chicago, IL 60616","","+13123280682","(312) 328-0682","1469.039087265986"
"mcdonalds-chicago-197","McDonald's","https://s3-media4.fl.yelpcdn.com/bphoto/y7cwwDl6v1RIm2MgOriFrQ/o.jpg","False","https://www.yelp.com/biz/mcdonalds-chicago-197?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","22","hotdogs,burgers,coffee,","2","41.8388994","-87.6468008","","","","$","3020 S Halsted St","","","Chicago","60608","US","IL","3020 S Halsted St","Chicago, IL 60608","","+13129499774","(312) 949-9774","1466.77499549462"
"jimmy-johns-chicago-22","Jimmy John's","https://s3-media3.fl.yelpcdn.com/bphoto/5sFcn-qj-T4wggTbOjYeoA/o.jpg","False","https://www.yelp.com/biz/jimmy-johns-chicago-22?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","32","sandwiches,","3","41.8298873901367","-87.6505508422852","","","","$","974 W 35th Pl","","","Chicago","60609","US","IL","974 W 35th Pl","Chicago, IL 60609","","+17735234711","(773) 523-4711","2356.319581696046"
"connies-pizza-chicago-6","Connie's Pizza","https://s3-media3.fl.yelpcdn.com/bphoto/evrQHf7mXE2ErHEOrxo4hw/o.jpg","False","https://www.yelp.com/biz/connies-pizza-chicago-6?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","16","hotdogs,italian,pizza,","2","41.85194","-87.61152","","","","$$","2301 S Lake Shore Dr","","","Chicago","60616","US","IL","2301 S Lake Shore Dr","Chicago, IL 60616","","+13128083085","(312) 808-3085","1801.4083877175979"
"mcdonalds-chicago-10","McDonald's","https://s3-media2.fl.yelpcdn.com/bphoto/HiIT4fQn-tjAP4wbKcHnIA/o.jpg","False","https://www.yelp.com/biz/mcdonalds-chicago-10?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","34","burgers,hotdogs,coffee,","1.5","41.830834411206","-87.621166179897","","","","$","207 E 35th St","","","Chicago","60653","US","IL","207 E 35th St","Chicago, IL 60653","","+13128423986","(312) 842-3986","1859.867933425784"
"kfc-chicago-13","KFC","https://s3-media2.fl.yelpcdn.com/bphoto/22bMZFp1NKr4jlyWwsCuHQ/o.jpg","False","https://www.yelp.com/biz/kfc-chicago-13?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","14","hotdogs,chicken_wings,","2","41.8312","-87.6193","","","","$","300 East 35th Street","null","null","Chicago","60616","US","IL","300 East 35th Street","Chicago, IL 60616","","+13123743997","(312) 374-3997","1902.020665522174"
"dominos-pizza-chicago-30","Domino's Pizza","https://s3-media2.fl.yelpcdn.com/bphoto/kp9nCBoppFllwOzt14SFHg/o.jpg","False","https://www.yelp.com/biz/dominos-pizza-chicago-30?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","23","pizza,chicken_wings,sandwiches,","1.5","41.830882","-87.618219","","","","$","321 E 35th St","","","Chicago","60616","US","IL","321 E 35th St","Chicago, IL 60616","","+13129293325","(312) 929-3325","1980.6337235449137"
"sakura-house-ii-chicago","Sakura House II","","False","https://www.yelp.com/biz/sakura-house-ii-chicago?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","3","japanese,","1.5","41.8817901611328","-87.6312789916992","","","","$","105 W Madison St","","","Chicago","60686","US","IL","105 W Madison St","Chicago, IL 60686","","","","1599.9831948859758"
"armands-pizzeria-chicago-13","Armand's Pizzeria","","False","https://www.yelp.com/biz/armands-pizzeria-chicago-13?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","6","pizza,","2.5","41.863502","-87.624542","","","","$$$","1416 South Michigan Ave","","null","Chicago","60605","US","IL","1416 South Michigan Ave","Chicago, IL 60605","","","","2069.3523445085957"
"cermak-grill-chicago","Cermak Grill","","False","https://www.yelp.com/biz/cermak-grill-chicago?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","1","restaurants,","4","41.8526919186115","-87.6466653496027","","","","$","800 W Cermak Rd","","","Chicago","60608","US","IL","800 W Cermak Rd","Chicago, IL 60608","","+13126667727","(312) 666-7727","1461.618434044442"
"j-and-rs-caribbean-chicago","J & R's Caribbean","https://s3-media2.fl.yelpcdn.com/bphoto/OOZ0SR6XGuiCoK7yD76XqA/o.jpg","False","https://www.yelp.com/biz/j-and-rs-caribbean-chicago?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","1","caribbean,","2","41.82782","-87.62208","","","","","3660 S Indiana Ave","","","Chicago","60689","US","IL","3660 S Indiana Ave","Chicago, IL 60689","","+17739241900","(773) 924-1900","2132.492358683552"
"benedicts-chicago","Benedict's","","False","https://www.yelp.com/biz/benedicts-chicago?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","1","delis,","3","41.8471075594425","-87.6466009765863","","","","","2501 S Archer Ave","","","Chicago","60608","US","IL","2501 S Archer Ave","Chicago, IL 60608","","","","1243.846741276624"
"subway-chicago-136","Subway","https://s3-media3.fl.yelpcdn.com/bphoto/NlMJJwsXccVNTfO7ek__6A/o.jpg","False","https://www.yelp.com/biz/subway-chicago-136?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","1","hotdogs,sandwiches,","3","41.8311921319211","-87.6220422134054","","","","$","124 E 35th St","null","null","Chicago","60616","US","IL","124 E 35th St","Chicago, IL 60616","","+13128424050","(312) 842-4050","1791.5319283269139"
"china-chef-chicago-5","China Chef","https://s3-media4.fl.yelpcdn.com/bphoto/ogG8OLF7Kl_6zRdEHdYbRw/o.jpg","False","https://www.yelp.com/biz/china-chef-chicago-5?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","2","chinese,","2","41.8311989","-87.6200013","","","","$","258 E 35th St","","","Chicago","60616","US","IL","258 E 35th St","Chicago, IL 60616","","+13125280227","(312) 528-0227","1890.7828834500979"
"subway-chicago-229","Subway","https://s3-media4.fl.yelpcdn.com/bphoto/aQocg-7j9ka4lalY-Kvj-A/o.jpg","False","https://www.yelp.com/biz/subway-chicago-229?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","6","sandwiches,hotdogs,","2.5","41.8313149","-87.6154299","","","","$","454 E 35th St","","","Chicago","60616","US","IL","454 E 35th St","Chicago, IL 60616","","+13123260530","(312) 326-0530","2110.5127223164395"
"goldcoast-tickets-club-chicago-2","GoldCoast Tickets Club","https://s3-media1.fl.yelpcdn.com/bphoto/rijXhMPIiJbzF9-xQxvrLg/o.jpg","False","https://www.yelp.com/biz/goldcoast-tickets-club-chicago-2?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","1","newamerican,","2","41.829899364116","-87.6343882506421","","","","","W 35th St","","","Chicago","","US","IL","W 35th St","Chicago, IL","","","","1766.5971669733078"
"gus-mendoza-taco-truck-chicago","Gus Mendoza Taco Truck","","False","https://www.yelp.com/biz/gus-mendoza-taco-truck-chicago?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","1","mexican,foodtrucks,","1","null","null","","","","","","","","Chicago","","US","IL","Chicago, IL","","","+18722533439","(872) 253-3439","1599.9831948859758"
