bigram,category,count
chicago powerhouse,tradamerican,1
chicago red,bars,1
chicago red,tradamerican,1
chicago roll,seafood,1
chicago roll,sushi,1
chicago style,foodtrucks,1
chicago style,sandwiches,1
chicago style,sportsbars,1
chicago style,steak,1
chicago style,tradamerican,1
chicago-style deep,italian,2
chicago-style deep,pizza,2
chicago's best,bars,1
chicago's best,italian,1
chicago's best,pizza,1
chicagoâ€™s shrimp,bars,1
chicagoâ€™s shrimp,tradamerican,1
chicke soup,chinese,1
chicken -,cajun,5
chicken -,indpak,5
chicken -,italian,5
chicken $3\ngrilled,bbq,1
chicken $3\ngrilled,tradamerican,1
chicken $3\ngrilled,whiskeybars,1
chicken 1/2,chinese,2
chicken 10,seafood,1
chicken 10,senegalese,1
chicken 5,seafood,1
chicken 5,senegalese,1
chicken a,italian,1
chicken a,pizza,1
chicken alfredo,cajun,2
chicken alfredo,indpak,2
chicken alfredo,italian,2
chicken alfredo,pizza,2
chicken alfredo,sandwiches,2
chicken alfredo,tradamerican,2
chicken almond,cantonese,1
chicken almond,chinese,4
chicken almond,szechuan,1
chicken and,asianfusion,5
chicken and,bbq,3
chicken and,breakfast_brunch,2
chicken and,burgers,2
chicken and,cajun,1
chicken and,cantonese,6
chicken and,chinese,38
chicken and,coffee,2
chicken and,dimsum,5
chicken and,foodtrucks,1
chicken and,hotdogs,1
chicken and,indpak,1
chicken and,italian,1
chicken and,japanese,1
chicken and,noodles,12
chicken and,panasian,2
chicken and,salad,1
chicken and,sandwiches,3
chicken and,seafood,7
chicken and,sushi,2
chicken and,taiwanese,2
chicken and,tradamerican,1
chicken and,vietnamese,3
chicken aromatic,chinese,1
chicken aromatic,coffee,1
chicken aromatic,taiwanese,1
chicken avocado,breakfast_brunch,1
chicken avocado,pubs,1
chicken avocado,tradamerican,1
chicken balti,breakfast_brunch,1
chicken balti,british,1
chicken balti,pubs,1
chicken banh,noodles,1
chicken banh,vietnamese,1
chicken beef,asianfusion,1
chicken beef,cantonese,2
chicken beef,chinese,1
chicken beef,chinese,2
chicken beef,dimsum,2
chicken beef,seafood,2
chicken bok,chinese,1
chicken bonanza,pizza,1
chicken bowl,noodles,1
chicken bowl,vietnamese,1
chicken breast,bars,1
chicken breast,breakfast_brunch,4
chicken breast,bubbletea,1
chicken breast,burgers,2
chicken breast,chicken_wings,1
chicken breast,delis,1
chicken breast,diners,4
chicken breast,hotdogs,3
chicken breast,italian,3
chicken breast,korean,1
chicken breast,mediterranean,3
chicken breast,mexican,6
chicken breast,newamerican,8
chicken breast,pizza,1
chicken breast,sandwiches,3
chicken breast,seafood,1
chicken breast,shavedice,1
chicken breast,taiwanese,1
chicken breast,tradamerican,9
chicken broccoli,chinese,3
chicken broccoli,sushi,1
chicken broccoli,thai,1
chicken broth,asianfusion,1
chicken broth,bbq,1
chicken broth,chinese,1
chicken broth,dimsum,1
chicken broth,hotpot,1
chicken broth,mongolian,1
chicken broth,seafood,1
chicken bulgogi,korean,1
chicken bun,asianfusion,2
chicken bun,chinese,2
chicken buns,dimsum,1
chicken burger,breakfast_brunch,1
chicken burger,burgers,1
chicken burger,salad,1
chicken burger,sandwiches,1
chicken burrito,bars,1
chicken burrito,mexican,3
chicken burrito,tacos,1
chicken cacciatore,bars,1
chicken cacciatore,italian,1
chicken cacciatore,pizza,1
chicken caesar,breakfast_brunch,1
chicken caesar,burgers,1
chicken caesar,cajun,1
chicken caesar,diners,1
chicken caesar,indpak,1
chicken caesar,italian,2
chicken caesar,mexican,1
chicken caesar,musicvenues,1
chicken caesar,musicvideo,1
chicken caesar,newamerican,3
chicken caesar,pizza,3
chicken caesar,seafood,1
chicken caesar,tradamerican,2
chicken cajun,pizza,1
chicken calzone,pizza,5
chicken cantonese,chinese,3
chicken carrot,chinese,1
chicken carrot,coffee,1
chicken carrot,taiwanese,1
chicken cashew,burgers,1
chicken cashew,chinese,2
chicken cashew,hotdogs,1
chicken cashew,icecream,1
chicken casserole,cantonese,3
chicken casserole,chinese,2
chicken casserole,dimsum,1
chicken casserole,seafood,3
chicken chipotle,breakfast_brunch,2
chicken chipotle,newamerican,2
chicken chop,cantonese,2
chicken chop,chinese,17
chicken chop,coffee,5
chicken chop,dimsum,1
chicken chop,seafood,1
chicken chop,sushi,1
chicken chop,szechuan,1
chicken chop,taiwanese,5
chicken chop,thai,1
chicken chopped,bars,1
chicken chopped,italian,1
chicken chopped,pizza,1
chicken chopped,tradamerican,1
chicken chow,cantonese,3
chicken chow,chinese,11
chicken chow,dimsum,1
chicken chow,juicebars,1
chicken chow,seafood,1
chicken chow,sushi,1
chicken chow,szechuan,2
chicken club,pizza,2
chicken combination,chinese,7
chicken combo,chicken_wings,2
chicken combo,chinese,5
chicken combo,coffee,5
chicken combo,korean,2
chicken combo,salad,2
chicken combo,taiwanese,5
chicken congee,bbq,1
chicken congee,cantonese,3
chicken congee,chinese,6
chicken congee,dimsum,2
chicken congee,juicebars,1
chicken congee,seafood,3
chicken cooked,chinese,1
chicken corn,cantonese,4
chicken corn,chinese,7
chicken corn,dimsum,6
chicken corn,juicebars,1
chicken corn,seafood,4
chicken corn,sushi,1
chicken corn,szechuan,3
chicken cumin,chinese,1
chicken curry,cajun,2
chicken curry,indpak,2
chicken curry,italian,2
chicken cutlet,chinese,1
chicken dark,chinese,2
chicken ding,chinese,1
chicken dinner,cajun,2
chicken dinner,caribbean,1
chicken dinner,chinese,4
chicken dinner,indpak,2
chicken dinner,italian,3
chicken dinner,pizza,1
chicken dinner,sandwiches,2
chicken dinner,seafood,4
chicken dinner,tradamerican,2
chicken drums,chicken_wings,1
chicken drums,korean,1
chicken drums,salad,1
chicken drumstick,chinese,1
chicken dumpling,chinese,1
chicken dumplings,dimsum,1
chicken egg,cantonese,4
chicken egg,chinese,12
chicken egg,dimsum,3
chicken egg,juicebars,1
chicken egg,seafood,3
chicken egg,sushi,1
chicken egg,szechuan,1
chicken egg,thai,1
chicken eggplant,cantonese,1
chicken eggplant,chinese,1
chicken eggplant,coffee,1
chicken eggplant,dimsum,1
chicken eggplant,seafood,1
chicken eggplant,taiwanese,1
chicken enchilada,mexican,1
chicken entree,chinese,2
chicken entree,sushi,1
chicken entree,thai,1
chicken entrees,chinese,2
chicken entrees,juicebars,1
chicken fajita,mexican,2
chicken fajita,tradamerican,1
chicken family,chinese,1
chicken feet,chinese,7
chicken feet,dimsum,2
chicken feet,szechuan,1
chicken feet,tapasmallplates,1
chicken fingers,bars,2
chicken fingers,breakfast_brunch,2
chicken fingers,italian,1
chicken fingers,newamerican,2
chicken fingers,pizza,3
chicken fingers,seafood,1
chicken fingers,sushi,1
chicken francese,bars,1
chicken francese,italian,1
chicken francese,pizza,1
chicken fried,asianfusion,5
chicken fried,bbq,1
chicken fried,cantonese,10
chicken fried,chinese,41
chicken fried,dimsum,9
chicken fried,juicebars,1
chicken fried,korean,1
chicken fried,musicvenues,2
chicken fried,musicvideo,2
chicken fried,noodles,4
chicken fried,panasian,3
chicken fried,seafood,10
chicken fried,sushi,3
chicken fried,szechuan,3
chicken fried,thai,3
chicken fried,tradamerican,2
chicken fries,italian,1
chicken fries,pizza,1
chicken garlic,dimsum,1
chicken giblets,chinese,1
chicken gizzard,bbq,1
chicken gizzard,chinese,1
chicken gizzards,chinese,1
chicken gizzards,tapasmallplates,1
chicken goreng,chinese,1
chicken goreng,coffee,1
chicken goreng,taiwanese,1
chicken gravy,chinese,1
chicken green,chinese,1
chicken gumbo,cajun,1
chicken gumbo,indpak,1
chicken gumbo,italian,1
chicken gumbo,sandwiches,1
chicken gumbo,tradamerican,1
chicken gyoza,asianfusion,1
chicken gyoza,chinese,1
chicken half,chinese,3
chicken half,italian,1
chicken half,seafood,1
chicken ham,asianfusion,1
chicken ham,chinese,2
chicken ham,chinese,1
chicken ham,noodles,1
chicken hand-pulled,dimsum,1
chicken heart,bbq,1
chicken heart,chinese,1
chicken hong,cantonese,1
chicken hong,szechuan,1
chicken hot,delis,1
chicken hot,italian,1
chicken hot,noodles,1
chicken hot,panasian,1
chicken in,asianfusion,1
chicken in,cantonese,1
chicken in,chinese,14
chicken in,dimsum,1
chicken in,noodles,1
chicken in,seafood,1
chicken in,szechuan,2
chicken kabob,breakfast_brunch,1
chicken kabob,mediterranean,1
chicken kabob,mideastern,1
chicken katsu,asianfusion,1
chicken katsu,chicken_wings,1
chicken katsu,chinese,1
chicken katsu,korean,1
chicken katsu,salad,1
chicken kebab,mediterranean,2
chicken kebab,turkish,2
chicken kow,cantonese,2
chicken kow,chinese,2
chicken kow,dimsum,1
chicken kow,juicebars,1
chicken kow,seafood,1
chicken kow,szechuan,1
chicken leg,bubbletea,2
chicken leg,chicken_wings,1
chicken leg,chinese,1
chicken leg,hotdogs,1
chicken leg,shavedice,2
chicken leg,taiwanese,2
chicken leg,tapasmallplates,1
chicken lemon,bars,1
chicken lemon,italian,1
chicken lemon,pizza,1
chicken lemonato,tradamerican,1
chicken lettuce,cantonese,1
chicken lettuce,szechuan,1
chicken limone,italian,1
chicken limone,pizza,1
chicken limone,venues,1
chicken lo,asianfusion,1
chicken lo,cantonese,1
chicken lo,chinese,7
chicken lo,dimsum,1
chicken lo,juicebars,1
chicken lo,seafood,1
chicken lo,sushi,1
chicken lunch,cajun,2
chicken lunch,indpak,2
chicken lunch,italian,2
chicken lunch,sandwiches,1
chicken lunch,sandwiches,1
chicken lunch,seafood,1
chicken lunch,senegalese,1
chicken lunch,tradamerican,1
chicken lunch,tradamerican,1
chicken mango,chinese,1
chicken mango,juicebars,1
chicken marsala,bars,1
chicken marsala,delis,1
chicken marsala,italian,3
chicken marsala,pizza,2
chicken marsala,venues,1
chicken melt,italian,1
chicken melt,seafood,1
chicken melt,tradamerican,1
chicken milanese,bars,1
chicken milanese,italian,1
chicken milanese,pizza,1
chicken mixed,caribbean,2
chicken mixed,szechuan,1
chicken moo,chinese,1
chicken mushroom,chinese,1
chicken nachos,mexican,1
chicken nasi,chinese,1
chicken nasi,coffee,1
chicken nasi,taiwanese,1
chicken noodle,asianfusion,1
chicken noodle,cantonese,2
chicken noodle,chinese,14
chicken noodle,dimsum,1
chicken noodle,juicebars,1
chicken noodle,noodles,1
chicken noodle,panasian,1
chicken noodle,seafood,1
chicken noodle,sushi,3
chicken noodle,szechuan,1
chicken noodle,thai,2
chicken noodles,noodles,1
chicken noodles,vietnamese,1
chicken nuggets,burgers,1
chicken nuggets,chinese,2
chicken nuggets,juicebars,1
chicken nuggets,newamerican,1
chicken nuggets,pizza,1
chicken nuggets,sandwiches,2
chicken nuggets,tradamerican,1
chicken on,burgers,3
chicken on,cantonese,1
chicken on,chinese,1
chicken on,delis,3
chicken on,dimsum,1
chicken on,sandwiches,4
chicken on,seafood,1
chicken onion,noodles,1
chicken onion,vietnamese,1
chicken or,breakfast_brunch,1
chicken or,chinese,1
chicken or,mediterranean,1
chicken or,mideastern,1
chicken over,bubbletea,2
chicken over,chinese,6
chicken over,noodles,4
chicken over,panasian,2
chicken over,shavedice,2
chicken over,taiwanese,2
chicken overflat,szechuan,1
chicken pad,chinese,2
chicken pad,juicebars,1
chicken pan,cantonese,1
chicken pan,dimsum,1
chicken pan,seafood,1
chicken panini,italian,1
chicken panini,juicebars,2
chicken panini,pizza,1
chicken panini,sandwiches,2
chicken panini,venues,1
chicken parm,bars,1
chicken parm,italian,1
chicken parm,pizza,1
chicken parmesan,bars,3
chicken parmesan,italian,8
chicken parmesan,musicvenues,1
chicken parmesan,musicvideo,1
chicken parmesan,pizza,8
chicken parmesan,seafood,1
chicken parmesan,tradamerican,1
chicken parmesan,venues,2
chicken parmigiana,delis,2
chicken parmigiana,italian,4
chicken parmigiana,pizza,2
chicken party,chinese,11
chicken party,juicebars,3
chicken party,sushi,3
chicken party,thai,3
chicken peapods,chinese,1
chicken philly,sandwiches,1
chicken pieces,chinese,1
chicken pita,tradamerican,1
chicken pizza,burgers,2
chicken pizza,italian,3
chicken pizza,newamerican,2
chicken pizza,pizza,8
chicken pizza,venues,3
chicken pizzarella,italian,1
chicken pizzarella,pizza,1
chicken pizzarella,venues,1
chicken plate,chinese,5
chicken plate,foodstands,3
chicken plate,sushi,5
chicken plate,thai,3
chicken po,chicken_wings,1
chicken po,hotdogs,1
chicken pot,chinese,5
chicken pot,noodles,2
chicken pot,szechuan,1
chicken queso,italian,2
chicken queso,pizza,2
chicken ramen,asianfusion,1
chicken ramen,chinese,1
chicken ramen,japanese,1
chicken ramen,sushi,1
chicken ranch,tradamerican,1
chicken rice,bbq,1
chicken rice,cajun,2
chicken rice,cantonese,1
chicken rice,chinese,10
chicken rice,dimsum,1
chicken rice,indpak,2
chicken rice,italian,2
chicken rice,juicebars,1
chicken rice,noodles,1
chicken rice,panasian,1
chicken rice,seafood,1
chicken rice,sushi,2
chicken rice,thai,1
chicken ring,burgers,2
chicken ring,hotdogs,2
chicken rings,burgers,2
chicken rings,burgers,1
chicken rings,hotdogs,2
chicken rings,hotdogs,1
chicken risotto,breakfast_brunch,1
chicken risotto,pubs,1
chicken risotto,tradamerican,1
chicken roast,szechuan,1
chicken roll,indpak,1
chicken rosselini,cajun,1
chicken rosselini,indpak,1
chicken rosselini,italian,1
chicken salad,breakfast_brunch,1
chicken salad,british,1
chicken salad,burgers,2
chicken salad,chinese,3
chicken salad,coffee,1
chicken salad,convenience,1
chicken salad,delis,3
chicken salad,diners,1
chicken salad,grocery,1
chicken salad,italian,1
chicken salad,juicebars,3
chicken salad,mediterranean,1
chicken salad,mexican,2
chicken salad,musicvenues,1
chicken salad,musicvideo,1
chicken salad,newamerican,1
chicken salad,pizza,1
chicken salad,pubs,1
chicken salad,sandwiches,5
chicken salad,tradamerican,6
chicken saltimbocca,bars,1
chicken saltimbocca,italian,1
chicken saltimbocca,pizza,1
chicken sandwich,bars,2
chicken sandwich,bbq,1
chicken sandwich,breakfast_brunch,3
chicken sandwich,burgers,7
chicken sandwich,convenience,1
chicken sandwich,delis,2
chicken sandwich,diners,1
chicken sandwich,divebars,1
chicken sandwich,grocery,1
chicken sandwich,hotdogs,2
chicken sandwich,icecream,2
chicken sandwich,italian,2
chicken sandwich,mexican,1
chicken sandwich,musicvenues,1
chicken sandwich,musicvideo,1
chicken sandwich,newamerican,5
chicken sandwich,pizza,5
chicken sandwich,sandwiches,2
chicken sandwich,seafood,2
chicken sandwich,tradamerican,3
chicken sandwiches,sandwiches,1
chicken satay,chinese,1
chicken satay,noodles,1
chicken satay,thai,1
chicken satay,vietnamese,1
chicken sausage,breakfast_brunch,1
chicken sausage,burgers,1
chicken sausage,salad,1
chicken scallopini,delis,1
chicken scallopini,italian,1
chicken shanghai,szechuan,1
chicken shawarma,breakfast_brunch,1
chicken shawarma,mediterranean,6
chicken shawarma,mideastern,1
chicken siciliana,delis,1
chicken siciliana,italian,1
chicken sizzling,szechuan,1
chicken skewer,chinese,1
chicken skewer,dimsum,1
chicken skewer,juicebars,1
chicken skewer,seafood,1
chicken skewers,chinese,2
chicken skewers,coffee,1
chicken skewers,dimsum,1
chicken skewers,taiwanese,1
chicken slice,chinese,1
chicken slider,burgers,2
chicken slider,hotdogs,2
chicken soup,cantonese,1
chicken soup,chinese,1
chicken soup,dimsum,4
chicken soup,foodstands,1
chicken soup,juicebars,1
chicken soup,mexican,4
chicken soup,seafood,2
chicken soup,thai,1
chicken spring,dimsum,1
chicken steamed,cantonese,1
chicken steamed,dimsum,1
chicken stew,cantonese,1
chicken stew,dimsum,1
chicken stew,korean,1
chicken stew,szechuan,2
chicken stick,chinese,1
chicken stick,coffee,1
chicken stick,taiwanese,1
chicken sticks,asianfusion,1
chicken sticks,chinese,1
chicken stir,italian,1
chicken stir,seafood,1
chicken stir,tradamerican,1
chicken string,noodles,1
chicken string,panasian,1
chicken strips,chicken_wings,2
chicken strips,chinese,2
chicken strips,coffee,2
chicken strips,italian,2
chicken strips,korean,2
chicken strips,musicvenues,1
chicken strips,musicvideo,1
chicken strips,pizza,2
chicken strips,salad,2
chicken strips,seafood,2
chicken strips,taiwanese,2
chicken strips,tradamerican,2
chicken strips,venues,1
chicken subgum,cantonese,2
chicken subgum,szechuan,2
chicken supreme,pizza,1
chicken szechuan,chinese,1
chicken szechuan,noodles,1
chicken taco,bars,1
chicken taco,foodtrucks,2
chicken taco,mexican,2
chicken taco,sandwiches,2
chicken taco,steak,2
chicken taco,tacos,1
chicken taiwan-style,chinese,1
chicken tender,burgers,1
chicken tender,delis,1
chicken tender,sandwiches,1
chicken tenderloin,dimsum,1
chicken tenders,burgers,6
chicken tenders,cajun,1
chicken tenders,chinese,1
chicken tenders,delis,3
chicken tenders,foodtrucks,1
chicken tenders,hotdogs,3
chicken tenders,icecream,3
chicken tenders,indpak,1
chicken tenders,italian,2
chicken tenders,pizza,1
chicken tenders,sandwiches,14
chicken tenders,steak,1
chicken tenders,tradamerican,2
chicken teriyaki,asianfusion,1
chicken teriyaki,chinese,4
chicken teriyaki,japanese,1
chicken teriyaki,noodles,2
chicken teriyaki,panasian,1
chicken teriyaki,sushi,5
chicken teriyaki,vietnamese,1
chicken thigh,bars,1
chicken thigh,chicken_wings,1
chicken thigh,hotdogs,1
chicken thigh,newamerican,1
chicken tikka,cajun,2
chicken tikka,indpak,3
chicken tikka,italian,2
chicken tikka,sandwiches,2
chicken tikka,tradamerican,2
chicken tofu,chinese,1
chicken tofu,coffee,1
chicken tofu,dimsum,1
chicken tofu,taiwanese,1
chicken torta,mexican,1
chicken tortellini,italian,1
chicken tortellini,pizza,1
chicken tortilla,mexican,1
chicken tostada,mexican,1
